text,timestamp,likes,retweets
"REPORT: The Texas sheriff who said Kamala Harris is tough on the border at the DNC previously called her and the Biden administration out for failing to protect the border.

How much was this man paid off? 

Sheriff Javier Salazar then: ""I'm asking for the president or a member https://t.co/mWK0hf4yW5",Thu Aug 22 02:15:13 +0000 2024,26519,10164
"BREAKING: Five-Star OT Michael Fasusi has Committed to Oklahoma, he tells me for @on3recruits

The 6’5 300 OT from Lewisville, TX chose the Sooners over Texas &amp; Texas A&amp;M

“Y’all saw it coming, let’s work.”

https://t.co/dDwTIIO03n https://t.co/vnRiUTbfPM",Wed Aug 21 20:04:12 +0000 2024,5314,923
"Texas teacher loses job after complaining about her sister dating a white man: “I enjoy being a racist… I’m never changing”

The teacher wrote she was upset her sister was dating a white man and joked that she asked her boyfriend to kill him, according to posts reviewed by the https://t.co/wj1wIDg3Lk",Wed Aug 09 17:19:58 +0000 2023,8264,538
"I have a drink when I’m finished with a job. (Phelan take notes ✍️)

An entire week of investigating and exposing the Bush cartel is a good work week for me! 

Cheers to Texas! It’s a GREAT day. https://t.co/SybloZc32j",Sat Sep 16 22:13:32 +0000 2023,9371,882
"Three men linked to Texas A&amp;M’s Chi Alpha ministries, Assemblies of God, have been arrested for child sex crimes. https://t.co/vCaDzfjwMF",Thu May 23 18:00:24 +0000 2024,16445,9057
"Wow! This is powerful. During Q+A at our Texas A&amp;M @TPUSA event tonight, a young woman took the mic to thank Dr. Carson for saving her life when she was just six months old. The condition is called craniosynostosis and Dr. Carson operated on her at John’s Hopkins in November https://t.co/LYn1RK1ZBh",Fri Apr 19 01:30:11 +0000 2024,21816,4292
"📌NOTE: All nine members of the Texas Supreme Court are Republicans, so the chances a majority of these heartless lowlifes will show any compassion and human decency for Kate Cox seem remote.

📌AND ONE MORE NOTE WHILE I'M AT IT: (cont.) https://t.co/qSgQuCNawd",Sat Dec 09 16:52:05 +0000 2023,5742,1739
"I’m a Delegate! 

Happy to say I’ll be a Delegate at the Texas Democrats State Convention! This will be my FIRST convention AND my first time traveling to El Paso. So excited to be able to represent the people of TX-38 in our Democratic process 💙 https://t.co/N0RpuiWkS7",Sat Mar 23 21:06:49 +0000 2024,6733,670
"Texas A&amp;M is DOMINATING Florida 20-0 at Half 😬

Thoughts? https://t.co/APouMkPONu",Sat Sep 14 22:09:25 +0000 2024,1602,68
"BREAKING: Texas Baseball  FLIPS Texas A&amp;M baseball commit Easton Autrey.
2026 GRAD  |  3B/1B  |  CORSICANA, TX https://t.co/FyBJ8YLxnC",Fri Sep 20 20:19:21 +0000 2024,347,16
"Dolly Parton congratulates Beyoncé on her #1 country single ‘TEXAS HOLD ‘EM’:

“I’m a big fan of Beyonce and very excited that she’s done a country album. Congratulations on your Billboard Hot Country number one single. Can’t wait to hear the full album!” https://t.co/CTlSgqKFcG",Fri Feb 23 02:28:04 +0000 2024,43791,3402
"𝗥𝗘𝗣𝗢𝗥𝗧: Texas A&amp;M has shown interest in #Lions Head Coach Dan Campbell for their head coaching vacancy, per CBS.

Campbell has no interest and is likely going to get a lucrative contract from the Lions soon. https://t.co/DvRRRdfoqr",Thu Nov 16 15:54:02 +0000 2023,19436,326
"Turns Out Johnny Manziel Didn’t Come From An Oil Inheritance, His College Buddy Just Made That Up As A Way To Hide All The Autograph Money They Were Making At Texas A&amp;M - And We All Believed It https://t.co/GIKebopOjB https://t.co/R3XGFuznsg",Wed Aug 09 18:35:01 +0000 2023,22001,963
I’m from Texas … we was raised on “shoot a pussy nigga in his face with the gun registered in your name as self defense” I would’ve did 1 day in jail got out on bond &amp; placed on house arrest while your family booked they flights to America to come identify your body by your wide,Thu Jan 04 16:10:50 +0000 2024,26377,2134
"2025 4⭐️ Jasir Rencher (@JasirRencher) tells me the following schools have been in for him recently!

LSU
Texas A&amp;M
New Mexico
Washington https://t.co/blVSET9krT",Mon Sep 16 14:51:02 +0000 2024,84,14
"BREAKING: Texas A&amp;M DL LT Overton plans to enter the Transfer Portal, he tells @on3sports

Overton was ranked as the No. 1 Recruit in ‘23 before reclassifying to ‘22, &amp; still finished as a 5-Star 

Will have 2 years of eligibility remaining 

https://t.co/lLdWO6M5St https://t.co/kLLQgNPLUZ",Tue Dec 05 23:14:34 +0000 2023,4297,431
"I’m so incredibly humbled and honored to announce that I will be a speaker at this years Democratic National Convention! 

Texas— I hope I make you proud 💜 https://t.co/tp6VrxZzAJ",Sun Aug 18 22:39:06 +0000 2024,59402,5393
"Texas A&amp;M wins an ugly one against Bowling Green, 26-20. They don’t all have to be pretty, a wins a win… 

Aggies move to 3-1 with a date against Arkansas in Jerry World up next 👍🏻",Sun Sep 22 02:53:16 +0000 2024,145,1
"NEWS: Former Texas A&amp;M DL Walter Nolen is officially down to Oregon &amp; Ole Miss, he tells @on3sports

The 6’5 300 DL is the Top Overall Player in the Transfer Portal

Where Should He Go?👇🏽

https://t.co/cWApLtzKo2 https://t.co/VKuhx9PngX",Wed Dec 20 02:12:28 +0000 2023,2658,291
What is your updated record prediction for Texas A&amp;M? https://t.co/m9d2yhG7Hp,Sun Sep 22 20:26:05 +0000 2024,41,2
"Texas A&amp;M 20
Bowling Green 17

End of 3rd quarter",Sun Sep 22 02:01:45 +0000 2024,19,3
"The Texas Constitution (1876) designates the Agricultural and Mechanical College of Texas as a branch of the state’s flagship university—UT Austin.

Despite a name change in 1963, Texas A&amp;M’s branch status has remained unaffected to this day.  

😎  #LilBro  #AggieFactThursday",Fri Nov 15 00:20:52 +0000 2019,211,38
"🚨New Podcast Episode 🚨

Aggie Gameday Extra Podcast: Who should start at QB for Texas A&amp;M against Bowling Green?

@KBTXMax, @TylerShawSports and I take a look at the Aggies' quarterback situation and preview game against Bowling Green.

Full Video: https://t.co/kpMYwFrzGw https://t.co/OkoIVjGu8R",Tue Sep 17 22:42:52 +0000 2024,12,2
"Well since leaving the Big 12...

-Texas A&amp;M and Texas have won the same number of national titles and conference titles
-Texas A&amp;M has won more football games, more bowl games and has had more NFL Draft picks than Texas.
-Texas has had 4 losing seasons and Texas A&amp;M has had 1",Thu Jul 06 19:49:23 +0000 2023,215,16
"Do Texas A&amp;M students know who Moo Deng is? 🦛

#GigEm | #BTHObowlinggreen https://t.co/dbibK0gYlf",Sat Sep 21 14:01:01 +0000 2024,11,2
"Hi Stream Texas members at Twitch Con! 

I’m going to be at the con periodically today &amp; I’m giving out a couple of our retro Stream Texas pins ! Just come find me! https://t.co/D5t7hzCUN3",Sat Sep 21 19:44:10 +0000 2024,49,6
"● First public institution of higher education in Texas
● Home of the #12thMan, Aggie Muster, &amp; Aggie Rings
● 450,000+ members of the @AggieNetwork 

Read about the history of #TAMU on today's featured @Wikipedia article: https://t.co/so3UZbiUhp https://t.co/LIbfwHMmay",Mon May 14 18:12:29 +0000 2018,440,100
"Watch @MeanGreenFB take on Texas Tech. 🏈
 
Grab a friend, some good food, head to Eastside Denton, @Hooters Denton, Marty B's or @TwinPeaksLodge at TX Speedway and enjoy some football. Kickoff is at 11 a.m. See you there!
 
Other watch parties? Let us know below. ⬇️ https://t.co/MpV313Eonz",Sat Sep 14 13:07:14 +0000 2024,15,0
"This is skewed!👇👇👇
I know, because I’m a Texas female boomer and no Texas polls ask women how they will vote! 
Cheating and throwing out millions of votes is how TX republicans win. 
Chew on this fact. 
80% of all Texan’s live in cities. Houston, Dallas, Austin, San Antonio,",Mon Sep 23 20:36:40 +0000 2024,8,5
"Texas has only finished ahead of Texas A&amp;M in the Final AP polls two times this decade....the two years Jimbo Fisher was Head Coach. 

#ThisIsTexas #HookEm 🤘🏽😎
#75MM",Tue Jan 14 12:42:14 +0000 2020,204,17
"🚨 GAME SPOTLIGHT:

We are excited to announce the creation of three brand-new Splatoon 3 teams at Texas A&amp;M Esports.

This marks the first time TAMU has had a Splatoon team, and all three teams debuted in the Collegiate Splatoon 3 scene just last week!

🏆 Check out how they https://t.co/WEICGpoeTI",Tue Sep 17 18:24:42 +0000 2024,19,0
Texas A&amp;M’s depth chart as it appears in the Week 5 game notes ahead of Saturday’s Southwest Classic vs. Arkansas: https://t.co/8AF9MBYfSl,Mon Sep 23 15:27:16 +0000 2024,135,6
"""Hats off to Bowling Green. That's a very good football team who came in her eand certaily didn't take a backseat in any way to us and in a lot of ways took it to us,"" Texas A&amp;M head coach Mike Elko said.",Sun Sep 22 03:07:46 +0000 2024,21,0
"Texas A&amp;M is now 0-5 against Texas during the 2022-23 Athletic Season 😂

W Soccer, L (1-3)
M S&amp;D, L (80-220)
W S&amp;D, L (89-209)
M Tennis, L (2-5)
Baseball, L (1-3)

#ThisIsTexas #HookEm ￼🤘🏽
#TEXvsTAMU",Wed Mar 29 02:42:48 +0000 2023,809,68
"Texas A&amp;M or Florida:

Who wins the game?? https://t.co/IJth3IJINn",Sat Sep 14 14:25:05 +0000 2024,15,1
"Texas A&amp;M is now the only power 5 program in the state of Texas that hasn’t played for a National Title in Football, Basketball or Baseball since 1940.",Sun Jan 01 01:00:32 +0000 2023,6564,874
"Marcel Reed is the first Texas A&amp;M quarterback to throw for 2 TDs and rush for 80-plus yards in consecutive games since Johnny Manziel in 2012. 
Jerrod Johnson (2009), Stephen McGee (2006) and Reggie McNeal (2005) are the only other Aggie QBs to have done so in the past 30 years. https://t.co/PawEo0iDlJ",Sun Sep 22 18:55:57 +0000 2024,626,56
"A fun stat I just thought of

Last 20 seasons..
A&amp;M:
One 10 win season 
Zero conference title appearances 
Zero NY6 appearances 

Last 1 season..
Texas:
One 10 win season
One conference title appearance
One NY6 win",Sat May 04 17:22:33 +0000 2019,219,53
"Steve Sarkisian: ""The results tell me man, we have a pretty good football team. What I'm more proud of about this team is they haven't settled... they come back in on Monday mornings, want to know where we can improve, and try to do that.""",Sun Sep 22 03:54:25 +0000 2024,705,22
"Since June 14, Texas A&amp;M has received commitments from

Miles O'Neill (3⭐️ QB)
Coen Echols (3⭐️ OL)
Eric Karner (4⭐️ TE)
Jordan Lockhart (4⭐️ LB)
Westin David (4⭐️ OT)

Jimbo Fisher is on 🔥 

#GigEm https://t.co/7WYnMelPb2",Tue Jun 27 00:35:37 +0000 2023,241,6
"Texas A&amp;M returns to Kyle Field to host Bowling Green tonight and will do so in front of several key targets on the recruiting trail. 

https://t.co/dUGPYvvLYc https://t.co/Pwj7N9vV4Y",Sat Sep 21 21:54:51 +0000 2024,13,3
"Texas A&amp;M is now 1-7 against Texas during the 2021-22 Athletic Season.

Volleyball, L (1-3)
M S&amp;D, L (107-185)
W S&amp;D, L (112-180)
W Basketball, L (60-76)
M Tennis, L (3-4)
Baseball, W (12-9) 
M T&amp;F, L (96.5-105.5)
W T&amp;F, L (100-102)

#ThisIsTexas #HookEm 🤘🏽",Sun Apr 03 00:59:05 +0000 2022,249,19
"The University of Texas is now...

• 146-29-2 (0.831) vs. Texas A&amp;M in Tennis
• 22-12 (0.647) vs. Texas A&amp;M in NCAA Tournaments
• 7-3 (0.700) vs. Texas A&amp;M in NCAA Tennis Tournaments
• 11-2 (0.846) vs. Texas A&amp;M in all sports in the last two athletic seasons

#ThisIsTexas",Sat May 11 01:42:14 +0000 2024,204,13
"Since 1990, Texas has beaten Texas A&amp;M in 8 or more different sports during the same calendar year a record 14 times.

Texas A&amp;M has never beaten Texas in 8 or more sports in the same year.

#AggieFactThursday 😎
#ThisIsTexas #HookEm 🤘🏽",Thu Mar 05 15:31:17 +0000 2020,229,33
It's Texas A&amp;M vs. Bowling Green in Week 4. Follow our live game and score updates as Le'veon Moss and Co. try to lead the Aggies to victory. https://t.co/xZNqW6PCFu,Sat Sep 21 20:45:05 +0000 2024,2,2
"1. I HATE INJURIES and pray Ewers is alright. I talk noise about Texas but it’s all in fun. These are kids playing a game we all love to play and watch. So I pray he’s ok. 
2. This is how I’ve been feeling about Arch all off season and this season………. 
3. Yes I’m concerned 😂 https://t.co/xsilbuA7dZ",Sun Sep 15 01:05:14 +0000 2024,350,15
"🇺🇸NICOLE SHANAHAN: HI TEXAS, LETS MAKE AMERICA HEALTHY AGAIN

“Hi Texas, I'm so happy to be here. 

And I have a special gift from the MAHA people to the MAGA people.

Make America Healthy Again, and check out the back—UNITY.""

Source: @NicoleShanahan  @TCNetwork https://t.co/X478FCmI3j",Thu Sep 19 22:10:13 +0000 2024,229,59
"Hello, @GoodyearBlimp ... meanwhile, Texas A&amp;M now leads #Gators 33-7 ... https://t.co/xRDcO6VK4z",Sat Sep 14 23:03:23 +0000 2024,15,0
"Texas A&amp;M beats Florida on the road 33-20

Thoughts?👇🏽 https://t.co/rCGx6CCH8F",Sun Sep 15 00:09:15 +0000 2024,1440,40
"Texas A&amp;M often could not get a yard when it needed it last season. This season? The Aggies are 15 of 16 on runs with two or fewer yards to go that are converted for a first down or TD.

An easy conversion here with six OL (including Kam Dewberry) and three TEs in the game. https://t.co/8WtBT5Io2T",Thu Sep 19 00:48:43 +0000 2024,515,27
"Texas A&amp;M is now 0-4 against Texas during the 2021-22 Athletic Season.

#ThisIsTexas #HookEm 🤘",Mon Dec 06 13:48:52 +0000 2021,604,40
Gig Em! #1 OF in Texas commits to Texas A&amp;M!,Sun Sep 22 23:48:48 +0000 2024,408,7
"Texas A&amp;M is the only power 5 school in the state of Texas as well as the SEC that has not played for a National Championship in any of the 3 major men’s sports (football, basketball &amp; baseball) since 1940.

#AggieFactThursday https://t.co/U9OVHECJmk",Thu Mar 09 13:58:48 +0000 2023,802,108
"Bowling Green field goal attempt is good.

No. 25 Texas A&amp;M 26, Bowling Green 20
4Q | 0:38",Sun Sep 22 02:49:08 +0000 2024,12,0
"COMMIT! 🎓 ⚽ Congrats to Ireland Churchill from our Slammers FC HB Køge ECNL Girls U17 team, who has verbally committed to Texas A&amp;M. We are proud of you!!
#slammersfc #slamfam #sfccommits #gigem https://t.co/zKbKveixel",Mon Sep 23 17:30:15 +0000 2024,23,0
"Road to Texas! 🛣️ The Tigers are headed to Texas A&amp;M Commerce for tomorrow’s game. Let’s bring that GSU pride! 🖤💛 

#GramFam | #RestoreOrder | #ThisIsTheG🐯 https://t.co/19zexdsAza",Fri Sep 13 21:57:38 +0000 2024,93,19
Yes I’m sure Mikhail from Texas is just a fellow American Texian or Texican or whatever the ruzzian bots pretending to be Texans call themselves. I’m sure he is also worried about warm water ports in Texas as all real Texans are as well. Not to mention the upcoming TEXIT 🤣. https://t.co/n2tfW1s4Su,Mon Sep 23 20:00:51 +0000 2024,23,8
"LA PORTE, Texas (AP) - Firefighters were battling a pipeline fire in suburban Houston that sparked grass fires and burned power poles on Monday, forcing people in the surrounding neighborhood to evacuate.
The fire began at 9:55 a.m. in La Porte, located about 25 miles (40 https://t.co/BzXa2YavU1",Mon Sep 16 16:14:07 +0000 2024,211,107
"𝙎𝘼𝙏𝙐𝙍𝘿𝘼𝙔𝙎 𝘼𝙍𝙀 𝙁𝙊𝙍 𝙁𝙊𝙊𝙏𝘽𝘼𝙇𝙇 🏈

Hornets at Texas A&amp;M- Commerce
Saturday, September 21st 4:00PM PT
Memorial Stadium
ESPN+ | ESPN 1320

#StingersUp | #GreenSwarm https://t.co/xfBIRZk22q",Mon Sep 16 18:02:42 +0000 2024,77,11
"This advertisement on a hotel across from mine in Downtown Dallas. I’m definitely in Texas bc, wow https://t.co/uSP4ASAHmY",Sat Sep 21 22:30:52 +0000 2024,6,0
"Presley Kilgore commits to Texas A&amp;M.  The 2026 C/IF plays at Rains HS.  Congrats PK!

@TexasGlory @eastonfastpitch @ripitsports https://t.co/JRwJ6XdWpO",Mon Sep 23 13:30:41 +0000 2024,36,2
"BREAKING: #USC lands the commitment of Draper (Utah) five-star wide receiver Jerome Myles. At 6-foot-2, 210-pounds, and running a 10.36 in the 100-meters, Myles is rated the nation's No. 5 wide out by 247sports. He chooses the #Trojans over Utah and Texas A&amp;M. https://t.co/DsTUehskOr",Wed Sep 18 18:10:39 +0000 2024,658,50
"In Texas GOP Senator Ted Cruz's reelection race could be in trouble after a shocking new poll put him one point behind his Democratic challenger, Colin Allred. 

I’m not sure about that! ⬆️",Fri Sep 20 16:15:57 +0000 2024,7,1
"Texas A&amp;M will escape Bowling Green 26-20, and head to Arlington with a 3-1 record (1-0). 

A sloppy performance in what was a well-needed gut punch ahead of a conference opponent in the Arkansas Razorbacks. Lots of questions to be answered between now and next Saturday.",Sun Sep 22 02:51:48 +0000 2024,216,5
"This is heartbreaking.
I'm glad the little mite will be OK but I worry about the mental and physical health of the mother.
She must have been absolutely desperate to do this. 
No one has the right to tell a woman what she can do with her body yet abortions are illegal in Texas.",Sun Sep 22 03:16:31 +0000 2024,47,8
